body,title
"['Detuvieron a ""El Croata"": la impresionante cantidad de armas, autos de alta gama y dólares que encontraron']","['  Personal policial y de la Aduana estuvieron a cargo de llevar adelante los allanamientos realizados en las propiedades del empresario Ivo Rojnica, conocido como el ""Croata"", en varias localidades bonaerenses y de la Ciudad de Buenos Aires y en el operativo lograron secuestrar varias armas, autos de alta gama y dólares. \n', '   Uno de los lugares centrales de los allanamientos, que fueron 23 en forma simultánea, fue en Lomas de Zamora, en la calle Lavalle 472, que según la investigación presuntamente Rojnica utilizaba como oficina y desde A24 dieron detalles de lo allanado. ', '   Allí, los efectivos encontraron dinero en efectivo, entre los que había billetes de pesos argentinos y dólares y siete armas de fuego, además, y según confirmaron fuentes judiciales, se encontraron euros y guaraníes.  Embed          Dos detenidos más junto a “el Croata” En tanto, en la casa de Nordelta, en la que quedó detenido el supuesto responsable de la mayor ""cueva"" porteña, se secuestraron dos autos de alta gama y también miles de pesos, dólares, euros y guaraníes.  La causa en la que quedó detenido Rojnica junto al empresario Federico Pulenta y Agustín Estrada Palomeque, se vincula al lavado de dinero relacionado al narcotráfico internacional (cartel de Sinaloa) y a otra causa judicial conocida como Bobinas Blancas (operativo en Bahía Blanca en el que se secuestraron 1.375 kilos de cocaína ocultos en bobinas de acero). ']"
"['Marcelo Tinelli habló de la gran boda de su hija Cande y Coti Sorokin: ""Se me pianta un lagrimón""']","['   Recientemente se conoció la noticia de que Coti Sorokin y Cande Tinelli decidieron dar el sí y se casarán el año que viene. Ahora, el conductor del Bailando 2023 (América TV), Marcelo Tinelli, opinó sobre la boda de su hija y el músico. ', '   En un mano a mano con Ángel de Brito, Tinelli afirmó que está ""muy feliz y emocionado"" por el casamiento de su hija y dio detalles de cómo se enteró. ', '   ""El otro día lo contó, nos invitó a comer a La Fernetería y no se escuchaba nada, le digo: ‘vámonos\', porque nos tapaba la música y toda la gente bailaba. Y ellos estaban anunciando un casamiento, y para mí es algo muy emotivo. Entonces cuando fueron a casa, brindamos y nos abrazamos”, reveló Marcelo en LAM (América TV). Más adelante, contó cómo será la gran fiesta de su primera hija que se casa. “Lo que sí, se van a casar por civil acá y quieren hacer la fiesta en Punta del Este y no hay ningún problema. Pero sí me gustaría que la fiesta fuera en serio porque para mí es un momento muy emotivo”,confesó. Y admitió: ""Cuando Cande me dijo el otro día que le gustaría que el ‘cura trucho’ sea El Tirri, porque ella tiene un humor medio bizarro, medio humor negro, no me gustó. Porque si yo voy a estar ahí viendo a mi hija casándose, a mí se me va a piantar un lagrimón y quiero que sea una ceremonia que me emocione a mí y a todos”.  Embed         Cande Tinelli contó detalles de su casamiento con Coti Sorokin y reveló qué condición puso para la fiesta Hace apenas unos días Ángel de Brito anunció sorpresivamente la noticia del casamiento de Cande Tinelli y Coti Sorokin en marzo de 2024, con un festejo tranquilo en la enorme casa familiar de Punta del Este, Uruguay. Así las cosas, en las últimas horas, la it girl confirmó la primicia de LAM (América TV). ""No sé cómo se filtró, creo que es porque empezamos a averiguar lugares para hacerlo”, confió Cande en una entrevista en el programa Estamos en una, en el stream de República Z. Al tiempo que aclaró cuál fue la condición que puso para la fiesta: ""Que haya perros, sí o sí. Con alguien que los cuide, que estén todos sueltos"". Así como también remarcó que la boda no será por iglesia: “Me copa, me parece re Disney, me parece increíble, pero muy falsa. La idea es que sea más privado, no es que va a venir el Oso Arturo”.  Cande Tinelli en Estamos en una - Captura.jpg       “Quiero algo muy tranquilo” deslizó Cande, y confesó: “Yo soy re abuela, no me gusta la noche y tiene que ser de día. Yo a las 2 de la mañana quiero estar dormida, lo lamento, si quieren quedar de joda ahí no hay problema”, sobre el festejo que ya planea. Claro que la hija de Marcelo Tinelli además confió que soñaba con que los case alguien especial para ella, pero rápidamente lo descartaron. “Estuvimos discutiendo con mi familia porque yo quería que el cura sea El Tirri y mi viejo me sacó cagando, tienen razón, dijo que es poco serio. Yo tengo un humor un poco más oscuro, me re divertiría”, reconoció confesando que hasta lo había hablado con el músico antes de su padre le advirtiese que iba a parecer una joda.   Embed          \n']"
"['Israel volvió a atacar Gaza y apuntó a túneles, centro de mandos y otras bases de Hamas']","['  Continúa la guerra en medio oriente y un nuevo parte indica que  militares israelíes atacaron distintas instalaciones del movimiento de Hamas, como túneles y depósitos de armas. Por esas acciones se registraron al menos 6.546 muertos en los territorios palestinos de la Franja de Gaza por bombardeos que vinieros de Israel desde que comenzó el conflicto. \n', '   Siguiendo con el conflicto bélico, las Fuerzas de Defensa de Israel presentaron un nuevo informe sobre el desarrollo de sus ataques masivos contra lo que aseguran son objetivos de Hamas en la Franja de Gaza. ', '   Así, en las últimas 24 horas los militares hebreos dijeron haber atacado distintas instalaciones del movimiento radical palestino, como pozos de túneles usados por milicianos del grupo terrorista, así como depósitos de armas, lanzadores de mortero y lanzadores de misiles antitanque. Los militares israelíes lanzaron ataques aéreos contra el aparato operativo de Hamas, como cuarteles generales, y precisaron que esa unidad era responsable de establecer ""bloqueos que impedían la evacuación de las personas a zonas más seguras"" al sur de Gaza.  Embed    frameborder=""0"" allowfullscreen allow="" frameborder=""0"" allowfullscreen allow=""autoplay, fulcrem"">    El ejército hebreo asegura haber abatido a Taysir Mubasher, comandante de Hamas Entre los blancos atacados se mencionan también centros de mando del aparato de seguridad que se encarga de supervisar la organización terrorista y arrestar a sus oponentes. Además, el ejército hebreo asegura haber abatido a Taysir Mubasher, comandante del batallón Khan Yunis Norte de Hamas. En cuanto al informe publicado sobre los afectados, se apuntó que 17.439 personas resultaron heridas en los bombardeos israelíes. Los bombardeos son una respuesta de Israel a los ataques de Hamas del 7 de octubre en su territorio, que dejaron más de 1.400 muertos, en su mayoría civiles. Más de 4.800 personas resultaron heridas en los ataques, mientras que hubo al menos 299 soldados muertos, adempas de unas 220 personas, tanto israelíes como extranjeras, fueron tomadas de rehenes por Hamas en Israel y llevadas a Gaza.  ']"
"['¡Atención, Boca! Se confirmó el parte médico de Benedetto y Valentini']","['  Después de la derrota ante Racing en su visita al Cilindro, Boca terminó con dos jugadores clave con molestias físicas: Nicolás Valentini y Darío Benedetto. Ambos generaron preocupación a tan solo diez días de la final de la Copa Libertadores, pero afortunadamente, el club emitió un comunicado médico que alivió la situación. \n', '     ', '   image.png       El comunicado oficial del club informó que el defensor tiene un traumatismo en la pierna izquierda. Valentini recibió un golpe en el gemelo mientras intentaba bloquear un disparo de Roger Martínez y tuvo que retirarse a los 24 minutos del segundo tiempo. Su estado era motivo de mayor preocupación, ya que era probable que fuera titular el 4 de noviembre en el Maracaná contra Fluminense debido a la suspensión de Marcos Rojo. Por otro lado, el delantero salió rengueando del campo de juego después de solo 10 minutos de la primera mitad y fue reemplazado por Miguel Merentiel. Las cámaras de la transmisión oficial captaron a Benedetto susurrando algo al entrenador antes de dirigirse al banco de suplentes y aplicarse hielo en la zona del aductor, mostrando evidentes signos de frustración. Todo parecía indicar que podría tratarse de una lesión que lo dejaría prácticamente fuera del enfrentamiento de la Copa, pero finalmente se confirmó que solo tiene una contractura en el aductor izquierdo.  bocapartemedico.JPG         ']"
"['Se conocieron detalles del romance oculto de la China Suárez: ""Van a full""']","['   Desde que terminó su relación con Rusherking a principios de este año, la China Suarez mantuvo un perfil bajo en cuanto a su vida amorosa. Sin embargo, en el camino surgieron unos cuantos rumores acerca de posibles romances. ', '   Una de las versiones más resonantes fue con Rodolfo Gamboglia, el productor de la película El Duelo, la cual Eugenia protagonizó junto a Joaquín Furriel. Aunque por momentos esa historia parecía haber quedado en el pasado, esta tarde Adrián Pallares confirmó en Socios del Espectáculo que el romance entre ambos estaría muy afianzado. ', '     China Suarez y Rodolfo Gamboglia       Con motivo del estreno de la película, se los vio juntos en el evento lanzamiento y Rodrigo Lussich comentó: ""Hace ya varios meses Yanina Latorre la vínculo sentimentalmente con Rodolfo Gamboglia. Ahora vuelve el tema a la palestra y la cosa llega hasta los días actuales”.  “El es uno de productores de lo que va a ser el Martín Fierro internacional en Miami. Reconocemos la primicia de nuestros colégianos, y a mi, esta semana, me dijeron \'van a full\'”, agregó. Además, se refirió a la decisión de ambos de mantener la relación a escondidas y deslizó: ""¿Por qué motivo se muestran separados? Nadie sabe, pero lo cierto es que tienen una relación muy potente"".  Embed         El sincericidio de la China Suárez que revolucionó las redes: ""Soy mejor persona cuando..."" Sin duda, Eugenia La China Suárez es una de las jóvenes actrices más convocadas por lo que su agenda laboral suele estar al tope, además de su rol como mamá de tres chicos completando sus largas jornadas que comienzan bien temprano, al menos durante la semana. Es así que en las últimas horas La China sorprendió en un alto del rodaje que misteriosamente adelantó días atrás, deslizando “Nuevo personaje, nuevo proyecto. Linda” desde sus redes sociales para confesar qué situación puntual siente que la pone realmente de buen y la hace mejor persona. “Hoy me tocó filmar a la tarde, tenemos jornada nocturna. ¿Y saben qué pienso? Cuánto mejor persona soy cuando no madrugo”, confió la ex de Rusherking desde sus Instagram Stories. Al tiempo que la mamá de Rufina Cabré y Magnolia y Amancio Vicuña completó su sincera reflexión, agregando: “O sea, madrugué por los niños y el colegio, pero después me volví a meter en la cama un ratito y soy mucho más feliz”.  “Yo sé que dicen que hay que despertarse a las 5 de la mañana para ser exitoso, pero no saben lo feliz que soy, cuánto más feliz soy y posta mejor persona”, concluyó la actriz dejando en claro que se reconoce frente a la categoría de los ""búhos"", quienes son más productivos de noche, y no de las ""alondras"", que son quienes optan por levantarse temprano para aprovechar la luz del día.  Embed          \n']"
"['El titular de un fondo de Wall Street afirma que la Argentina está en ""buenas manos"" con Sergio Massa']","['  Un veterano inversor argentino que ha respaldado durante mucho tiempo la candidatura presidencial del ministro de Economía, Sergio Massa, les dice a los nerviosos operadores que el candidato no es tan malo como creen. ', '   Los bonos argentinos, que en su mayoría cotizan por debajo de los 30 centavos por dólar, se desplomaron después de que Massa ganara en la primera vuelta del domingo, lo que obligó a una segunda vuelta con el outsider Javier Milei el 19 de noviembre. Los operadores calificaron el resultado como el peor escenario posible para los mercados. ', '   Sin embargo, para Hans Humes, director ejecutivo y socio fundador de Greylock Capital Management, es exactamente lo contrario. En su opinión, Massa está mejor equipado para guiar a la nación a través de cambios fiscales muy necesarios. No está claro si el país se desviará o no en esa dirección, pero Humes, que se ha mantenido optimista respecto de la deuda, incluso cuando los bonos se desplomaron una y otra vez, ahora también se aferra a la inversión.   Hans_Humes_uno.jpeg       ""Es una especie de escenario ideal"", dijo Humes. ""Es mucho mejor que un peronista centrista se embarque en las reformas necesarias que una figura polarizadora"", señaló. Humes está bien versado en adoptar un enfoque positivo hacia el país que sufre incumplimientos en serie. Se ha ganado la vida reestructurando deudas complicadas de países en problemas como Grecia, Ucrania, Venezuela y, por supuesto, Argentina. Dijo que los 65.000 millones de dólares en bonos del país ofrecen a los inversores un punto de entrada para apostar por una posible recuperación económica si el gobierno entrante recorta el déficit fiscal, levanta los controles de capital y aprovecha su capacidad como potencia mundial de cereales. El historial de Massa como ministro de Economía no desanima a Humes, quien dice que está mejor equipado para generar consenso que Milei, el outsider libertario cuyo plan firmante es cerrar el Banco Central y deshacerse del peso por el dólar estadounidense. ""Debería haber mucha más confianza en el mercado en torno a Massa"", dijo Humes. ""Creo que la gente verá que este tipo es competente y un par de buenas manos. Creo que la gente podrá ver lo que realmente puede hacer"".   Hans_Humes_dos.jpg       Los bonos de Argentina subieron ayer, luego de una fuerte liquidación, después de que Massa lograra una sorprendente remontada en la primera ronda de votación. Desde que quedó tercero en las primarias de agosto, el ministro de Economía ha acelerado el gasto, otorgando cheques de asistencia social a los trabajadores, bonificaciones para los jubilados y recortes de impuestos para el 99% de la población. Es una estrategia que los inversores temen que solo empeore una economía al borde de su sexta recesión en una década y que lucha con una inflación del 138%. Muchos esperan que Massa y Milei moderen sus mensajes antes de la segunda vuelta del próximo mes para atraer a votantes que detestan la generosidad fiscal del partido gobernante de izquierda de Argentina, pero que están aterrorizados por el radicalismo de derecha de Milei. ""La elección es ahora una carrera hacia el centro"", dijo Humes. Pero en los mercados, ""dado los niveles de precios y la negatividad en el mercado, hay una muy buena oportunidad para que Argentina supere significativamente las expectativas"".  Con información de Bloomberg  ']"
['Ricardo Bochini eligió a un jugador de River como el mejor del fútbol argentino'],"['  El gran presente de Nicolás de la Cruz, tanto en  River como en la Selección uruguaya, siendo una de las figuras destacadas de la última fecha FIFA, habla por sí solo. Por lo tanto, su ausencia en el clásico contra Independiente que se disputará este miércoles será un nuevo problema para Martín Demichelis, ya que perderá a un jugador fundamental en el mediocampo por segundo partido consecutivo. ', '     image.png       Es por esta razón que los expertos en fútbol de todo el mundo no dejan de elogiar al uruguayo, que durante un tiempo fue objeto de deseo de los principales equipos de Brasil debido a su rendimiento sobresaliente. En esta ocasión, Ricardo Bochini, una leyenda del fútbol argentino y máximo ídolo de Independiente, no dudó en calificar a De la Cruz como el mejor jugador de Argentina en la actualidad. Explicó que le ""gusta mucho"" y argumentó: ""Es desequilibrante, gambetea, le pega bien de cualquier lado”. ', '   Además, no es el único exjugador de renombre en Argentina que elogia a De la Cruz. Hace unas semanas, figuras como el Beto Alonso e incluso Juan Román Riquelme elogiaron al mediocampista ofensivo de River por su destacado desempeño. Riquelme, el vicepresidente de Boca Juniors, comentó: ""Sabemos que juega bien. Si lo dejas que la agarre y piense, te hace lo que quiere"" ']"
"['Violación grupal en Palermo: uno de los acusados sostuvo que fue ""una relación consensuada""']","['  Por la violación grupal en Palermo, declaró uno de los imputados, Ángel Pascual Ramos, quien es uno de los más complicado en la causa sobre los hechos sucedido el 28 de febrero del 2022, y dijo frente a los jueces del Tribunal Oral en lo Criminal porteño N° 14, que es “muy respetuoso con las mujeres” y que se trató de “una relación consensuada”. ', '   Quienes estuvieron dentro de la sala del Tribunal indicaron que los jueces le dieron la palabra, comenzó a hablar y segundos después se descompuso por lo que el magistrado impuso un cuarto intermedio de 15 minutos hasta que se recompusiera. ', '   En este contexto, minutos después se retomó la audiencia y allí sostuvo: “Fue una relación consensuada, fue todo hablado. Yo soy muy respetuoso con las mujeres”. Además, aseguró que la chica había estado con sus amigos y después él y ella decidieron ir al auto: “Los dos cometimos un error cuando fuimos a tener relaciones. Nos equivocamos en el lugar y en la hora”. Su testimonio fue breve, pero llegó a ratificar su inocencia nuevamente y continuó expresando que “no hubo un plan para abusar de nadie”.  violación grupal palermo.jpg     El día que detuvieron a los imputados. (Foto: archivo)  “Eran cuatro adentro del auto, decía que fue consensuado pero la estaban empujando y también decía que respetaba a las mujeres. ¿Qué respetó ese día?”, cuestionó Hugo Figueroa, abogado de la víctima, tras la declaración. En el juicio también tomó la palabra el otro imputado complicado en la causa. Lautaro Dante Ciongo Pasotti, quién se desligó del hecho y señaló que con la chica solo se besaron. Terminó la parte declaratoria y se inician los alegatos Este martes fue la última audiencia declaratoria antes de que inicie la etapa de alegatos el próximo viernes. Lautaro Dante Ciongo Pasotti, de 25 años; Ángel Pascual Ramos, de 24; Thomas Fabián Domínguez, 22; Franco Jesús Lykan, de 24; Alexis Steven Cuzzoni, de 21, e Ignacio Retondo, de 24 están imputados por el delito de ""abuso sexual con acceso carnal agravado"". Tanto Ramos como Pasotti son los más implicados en el caso ya que las pericias genéticas revelaron que en la ropa interior de la víctima estaba su líquido seminal. ']"
"[' Por el balotaje, la Justicia Electoral le pidió al Gobierno trasladar el feriado del 20 de noviembre']","['  Para evitar ausentismo durante las  elecciones del balotaje  que definirá al próximo presidente previstas para el 19 de noviembre, la Cámara Nacional Electoral solicitó hoy formalmente al Gobierno que reconsidere la propuesta para trasladar el feriado del 20 del próximo mes. \n', '   Alberto Dalla Vía, presidente de la Cámara Nacional Electoral, le envió la nota al secretario General, Julio Vitobello, pidiendo que ""considere las medidas que correspondan para trasladar el feriado del próximo 20 de noviembre, conmemorativo del Día de la Soberanía"", el cual cae lunes, al día siguiente de la segunda vuelta electoral. ', '   El funcionario judicial sostuvo: “Motiva esta solicitud la necesidad de favorecer y garantizar la concurrencia de la ciudadanía a ejercer el sufragio en dichos comicios, que se vería indudablemente afectada si se mantuviera el fin de semana extendido con el referido feriado”. Según se informó en A24, dos días atrás, la portavoz presidencial, Gabriela Cerrutti, había afirmado que no estaba en evaluación un traslado de la fecha del feriado.   Embed          El feriado está aprobado por ley aunque hay tiempo para cambiar  En declaraciones radiales, el vicejefe de Gabinete, Juan Manuel Olmos, ratificó ayer que el feriado no se alterará porque ya se encuentra programado de esa forma por ley. ""No se va a modificar. Desarmarlo es desarmarle a varios argentinos sus vacaciones y la verdad que no nos parece. Si hay argentinos que programaron sus descansos, reprogramarlo ahora me parece que traería más problemas que beneficios"", explicó. Sin embargo, la decisión no está cerrada y todavía hay margen de tiempo para que pueda realizarse un cambio en la fecha del feriado ya que en las PASO, el nivel de ausentismo fue récord, con una participación que no llegó al 70%. En las elecciones generales del domingo pasado, fue mayor el porcentaje de argentinos que concurrieron a las urnas (77%), aunque de todos modos en un nivel inferior al de comicios pasados. ']"
"['Un ladrón fue reducido por vecinos cuando le apuntó a una mujer y a su bebé y lloró: ""No lo hago más""']","['  Un delincuente armado entró el martes a la noche a un almacén del partido de La Plata y le apuntó a una mujer que tenía a su bebé en brazos, pero no pudo  concretar el robo porque dos vecinos intervinieron y lo redujeron. El ladrón tiene 19 años y está preso, en tanto buscan a su cómplice que escapó ', '   La violenta secuencia quedó filmada por la cámara de seguridad del negocio y desató la furia de otros habitantes de la localidad de San Carlos, que comenzaron a hostigar al ladrón, quien terminó llorando y pidiendo que no lo golpeasen antes de ser detenido por la Policía. ', '   El hecho tuvo lugar a las 20.30 del martes en un comercio ubicado sobre la calle 40. El asaltante estaba vestido con una campera azul, llevaba puesta una gorra roja y usaba una bufanda que cubría casi todo su rostro. Primero, ingresó a inspeccionar el lugar. Lo recorrió unos segundos y se retiró sin realizar compras. Tanto la cajera como un cliente que aguardaba en la fila para abonar sospecharon de que algo extraño sucedía.    Embed    frameborder=""0"" allowfullscreen allow="" frameborder=""0"" allowfullscreen allow=""autoplay, fulcrem"">    El ladrón fue sorprendido por vecinos en pleno robo Unos segundos después, el delincuente regresaba con un arma en sus manos. Ante esta situación, la mujer intentó trabar la puerta con su pie. Pero el ladrón la abrió de una patada e inmediatamente arremetió contra ella, que atinó a abrazar y proteger a su bebé. El sujeto quiso abrir la caja. En ese momento, ingresó al local uno de los vecinos y comenzó a forcejear con él. Y casi al instante se sumó otro a la contienda, según se observa en las imágenes. Posteriormente, al lugar se acercaron varios más, que golpearon al asaltante y lo filmaron. Mientras era detenido por vecinos, el delincuente pedía disculpas y decía entre lágrimas y con el rostro ensangrentado: “Por favor, no lo hago más”.   ']"
['El oficialismo hace demostraciones de fuerza con intendentes y gobernadores del PJ '],"['  El ministro y candidato a presidente de Unión por la Patria, Sergio Massa, se muestra en actos con los intendentes y gobernadores peronistas que ganaron y lo ayudaron a dar vuelta la elección el 22 de octubre, mientras espera recibir apoyos de radicales, socialistas y sectores moderados del PRO con el objetivo de aislar al candidato de La Libertad Avanza, Javier Milei, de cara al balotaje. \n', '   En el búnker de Unión por la Patria, este miércoles celebraban la crisis existencial que amenazaba con diluir a la coalición opositora de Juntos por el Cambio, luego del anuncio de la excandidata a presidenta, Patricia Bullrich, de apoyar a Milei en el balotaje; lo que derivó en una catarata de repudios dentro de la coalición que integran la UCR y el PRO. ', '   En el oficialismo también celebraban por estas horas que la grieta por el acuerdo entre Mauricio Macri, Bullrich y Milei, también empezó a provocar deserciones dentro de la Libertad Avanza, donde algunos dirigentes salieron a rechazar el acuerdo por considerarlos parte de ""La casta"" que antes enfrentaba Milei y ahora se asocia para ganar el balotaje. Pusieron como ejemplo el caso de la diputada electa por LLA en la provincia de Entre Ríos, Lily Salinas, que anunció que renuncia al bloque de LLA en diputados de esa provincia y armará un monobloque independiente en la legislatura de esa provincia. En el oficialismo estaban atentos observando las posturas que tomarán en las próximas horas lo gobernadores de Juntos por el Cambio y de sectores del PRO, como el jefe de Gobierno Horacio Rodríguez Larreta o el electo, Jorge Macri, que reclaman una postura más neutral.  https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2FLilySal17403857%2Fstatus%2F1717177775973421413&partner=&hide_thread=false   #Elecciones2023 @nicolascblanco @paginapolitica @infobae pic.twitter.com/G1fgFi6WdO — Lily Salinas (@LilySal17403857) October 25, 2023    Massa con los ganadores de la provincia de Buenos Aires y posterior cumbre con gobernadores del PJ  Sergio Massa se reunió con Axel Kicillof e intendentes bonaerenses del PJ que ganaron las elecciones. Foto Gobernación Provincia Buenos Aires.jpg       Mientras espera que se reacomoden las fuerzas de la oposición de cara al balotaje, que amenaza con derivar en una reconfiguración del sistema de alianzasen la Argentina, Massa fue a La Plata para compartir un acto en la casa de Gobierno junto al gobernador reelecto, Axel Kicillof y unos 84 intendentes del PJ que ganaron el domingo reforzando el poder territorial del PJ bonaerense. El encuentro fue en el Salón Dorado de la Gobernación, en La Plata, junto a la vicegobernadora, Verónica Magario; el jefe de Asesores, Carlos Bianco; la ministra de Gobierno, Cristina Álvarez Rodríguez; y los ministros de Desarrollo de la Comunidad, Andrés Larroque; y de Justicia y Derechos Humanos y jefe comunal electo de La Plata, Julio Alak. Cerca de Massa aclararon que en medio de la reconfiguración de la oposición, se espera que, como se pronunciaron Bullrich y Petri a título personal en favor de Milei, dirigentes reconocidos del radicalismo, el socialismo y el PRO y la izquierda expresen a título personal votar en contra de Milei, o lo apoyen explícitamente. En el oficialismo evitan exponerse negociando con las cúpulas del radicalismo, el socialismo y sectores del PRO, y de la izquierda, pero esperan seguir acumulando apoyos personales de dirigentes para conformar un gobierno de unidad nacional.   Wado Massa Rossi gobernadores.jpeg       Massa y el jefe de Campaña y senador electo por UP, Wado De Pedro, preparan para este jueves una reunión con gobernadores del PJ en el Consejo Federal de Inversiones (CFI). La idea del comando de campaña de UP es avanzar en una hoja de ruta de cara a la segunda vuelta, en la que Massa pueda empezar a mostrar cada vez más apoyos de distintos sectores para anunciar su propuesta de gobierno de unidad nacional, que según adelantó, incluiría ofrecer ministerios a dirigentes opositores, en caso de llegar a ser electo presidente el 19 de noviembre.      Por  Stella Gárnica  Seguir ']"
['El Gobierno confirmó que Hamas tiene 21 rehenes argentinos'],"['  El Gobierno nacional confirmó este miércoles que son 21 los argentinos que fueron tomados como rehenes el pasado 7 de octubre en Israel por el grupo terrorista palestino Hamas, presuntamente en la franja de Gaza. \n', '   De esta manera, la Cancillería intensificó en las últimas horas el diálogo con países de la región para lograr la liberación de las personas cautivas. ', '   Por otra parte, son nueve los argentinos asesinados por Hamás, luego del ataque a Israel. Asimismo, Interpol de la Argentina e Israel continúan con la colaboración permanente con Qatar, cercano a Hamás, y cuya mediación permitió la liberación de dos rehenes de origen estadounidense durante el pasado fin de semana.   Ya son tres los argentinos muertos y dos continúan desaparecidos tras el ataque terrorista a Israel.jpg     Dos de los nueve argentinos asesinados por Hamas. (Foto: archivo)  ¿Quién es el interlocutor de las autoridades argentinas? El canciller qatarí, Mohamed bin Abdulrahman Al-Thani, es el interlocutor de las autoridades argentinas, al igual que sus pares de Egipto y Turquía, que tienen vínculos con el grupo terrorista palestino, además de la Cruz Roja, encargada de velar por la integridad de los 220 rehenes israelíes y de otras nacionalidades, secuestrados en Gaza. Los vínculos con Qatar se extienden a lo económico, ya que el titular del Palacio de Hacienda, Sergio Massa, consiguió en agosto un préstamo de ese país por 580 millones de dólares en derechos de giro, equivalentes a 775 millones de dólares, para reforzar las alicaídas reservas del Banco Central. Las autoridades diplomáticas de ambos países evitaron dar a conocer las identidades de los 21 argentinos tomados como rehenes por cuestiones de seguridad. ']"
